"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051310","metaphase chromosome alignment","3/342","100/12706",0.03,1.11456140350877,0.191280440714564,0.507296936615874,0.688563752411835,0.596123606354497,"DYNC1H1/EML4/NUMA1",3
"GO:0000963","mitochondrial RNA processing","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"TRMT5",1
"GO:0002726","positive regulation of T cell cytokine production","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"HLA-A",1
"GO:0002834","regulation of response to tumor cell","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"TGFB1",1
"GO:0006656","phosphatidylcholine biosynthetic process","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"SLC44A1",1
"GO:0007431","salivary gland development","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"TGFB1",1
"GO:0010574","regulation of vascular endothelial growth factor production","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"TGFB1",1
"GO:0015813","L-glutamate transmembrane transport","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"SEPTIN2",1
"GO:0023019","signal transduction involved in regulation of gene expression","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"NFKBIA",1
"GO:0030947","regulation of vascular endothelial growth factor receptor signaling pathway","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"HGS",1
"GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"HGS",1
"GO:0042026","protein refolding","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"HSPA1A",1
"GO:0043268","positive regulation of potassium ion transport","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"FLNA",1
"GO:0045830","positive regulation of isotype switching","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"TGFB1",1
"GO:0048741","skeletal muscle fiber development","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"PLEC",1
"GO:0050820","positive regulation of coagulation","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"VKORC1",1
"GO:0050860","negative regulation of T cell receptor signaling pathway","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"DGKZ",1
"GO:0051291","protein heterooligomerization","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"MAT2A",1
"GO:0051497","negative regulation of stress fiber assembly","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"ARAP1",1
"GO:0051954","positive regulation of amine transport","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"GRK2",1
"GO:0052372","modulation by symbiont of entry into host","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"CD4",1
"GO:0090162","establishment of epithelial cell polarity","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"FRMD4B",1
"GO:0090330","regulation of platelet aggregation","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"SYK",1
"GO:1900017","positive regulation of cytokine production involved in inflammatory response","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"IL17RA",1
"GO:1902176","negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"SOD2",1
"GO:1903599","positive regulation of autophagy of mitochondrion","1/342","26/12706",0.0384615384615385,1.4289248762933,0.364107119926632,0.50841786813596,0.688563752411835,0.596123606354497,"HUWE1",1
"GO:0002088","lens development in camera-type eye","2/342","63/12706",0.0317460317460317,1.17943005662304,0.237444049013248,0.508906929057669,0.688563752411835,0.596123606354497,"TGFB1/HIPK2",2
"GO:0014909","smooth muscle cell migration","2/342","63/12706",0.0317460317460317,1.17943005662304,0.237444049013248,0.508906929057669,0.688563752411835,0.596123606354497,"AIF1/SORL1",2
"GO:0030516","regulation of axon extension","2/342","63/12706",0.0317460317460317,1.17943005662304,0.237444049013248,0.508906929057669,0.688563752411835,0.596123606354497,"MACF1/ARHGAP4",2
"GO:0045005","DNA-templated DNA replication maintenance of fidelity","2/342","63/12706",0.0317460317460317,1.17943005662304,0.237444049013248,0.508906929057669,0.688563752411835,0.596123606354497,"PRKDC/BOD1L1",2
"GO:0060993","kidney morphogenesis","2/342","63/12706",0.0317460317460317,1.17943005662304,0.237444049013248,0.508906929057669,0.688563752411835,0.596123606354497,"TGFB1/BASP1",2
"GO:0051494","negative regulation of cytoskeleton organization","4/342","138/12706",0.0289855072463768,1.07687092126451,0.151004341097336,0.511684235656023,0.692075227308502,0.599163663388711,"TAOK1/ARAP1/SSH2/ARFGEF1",4
"GO:0007409","axonogenesis","9/342","325/12706",0.0276923076923077,1.02882591093117,0.0875523381225345,0.513348549929773,0.693212712991023,0.600148440854656,"MACF1/APLP2/PICALM/MYCBP2/TOP2B/ARHGAP4/USP33/EVL/PTEN",9
"GO:0015918","sterol transport","3/342","101/12706",0.0297029702970297,1.10352614208789,0.173724144504347,0.513983860579089,0.693212712991023,0.600148440854656,"GPS2/NFKBIA/APOC2",3
"GO:0030038","contractile actin filament bundle assembly","3/342","101/12706",0.0297029702970297,1.10352614208789,0.173724144504347,0.513983860579089,0.693212712991023,0.600148440854656,"CCDC88A/ARAP1/EVL",3
"GO:0030534","adult behavior","3/342","101/12706",0.0297029702970297,1.10352614208789,0.173724144504347,0.513983860579089,0.693212712991023,0.600148440854656,"HIPK2/PTEN/PUM1",3
"GO:0043149","stress fiber assembly","3/342","101/12706",0.0297029702970297,1.10352614208789,0.173724144504347,0.513983860579089,0.693212712991023,0.600148440854656,"CCDC88A/ARAP1/EVL",3
"GO:0051283","negative regulation of sequestering of calcium ion","3/342","101/12706",0.0297029702970297,1.10352614208789,0.173724144504347,0.513983860579089,0.693212712991023,0.600148440854656,"TGFB1/FLNA/CYBA",3
"GO:0061041","regulation of wound healing","3/342","101/12706",0.0297029702970297,1.10352614208789,0.173724144504347,0.513983860579089,0.693212712991023,0.600148440854656,"PLAUR/PTEN/ARFGEF1",3
"GO:2001252","positive regulation of chromosome organization","3/342","101/12706",0.0297029702970297,1.10352614208789,0.173724144504347,0.513983860579089,0.693212712991023,0.600148440854656,"HNRNPA1/HNRNPD/NUMA1",3
"GO:0034248","regulation of amide metabolic process","2/342","64/12706",0.03125,1.1610014619883,0.214749817397661,0.517338367833256,0.693744156649259,0.600608537844966,"PICALM/SORL1",2
"GO:0060760","positive regulation of response to cytokine stimulus","2/342","64/12706",0.03125,1.1610014619883,0.214749817397661,0.517338367833256,0.693744156649259,0.600608537844966,"HSPA1A/CPNE1",2
"GO:1902904","negative regulation of supramolecular fiber organization","4/342","139/12706",0.0287769784172662,1.06912364844966,0.136282199731425,0.517370547620951,0.693744156649259,0.600608537844966,"TAOK1/ARAP1/SSH2/ARFGEF1",4
"GO:0007416","synapse assembly","5/342","177/12706",0.0282485875706215,1.04949284699508,0.11027872966705,0.520077379462759,0.693744156649259,0.600608537844966,"MYCBP2/OGT/ARHGAP4/EIF4G1/PTEN",5
"GO:0072073","kidney epithelium development","3/342","102/12706",0.0294117647058824,1.09270725834193,0.156343746884041,0.520622402077061,0.693744156649259,0.600608537844966,"TGFB1/BASP1/RARA",3
"GO:0001835","blastocyst hatching","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"GRN",1
"GO:0006972","hyperosmotic response","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"NINJ1",1
"GO:0007026","negative regulation of microtubule depolymerization","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"TAOK1",1
"GO:0009264","deoxyribonucleotide catabolic process","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"TYMP",1
"GO:0010614","negative regulation of cardiac muscle hypertrophy","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"FOXP1",1
"GO:0010743","regulation of macrophage derived foam cell differentiation","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"NFKBIA",1
"GO:0010893","positive regulation of steroid biosynthetic process","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"QKI",1
"GO:0016226","iron-sulfur cluster assembly","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"CIAO1",1
"GO:0017145","stem cell division","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"EVI2B",1
"GO:0031163","metallo-sulfur cluster assembly","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"CIAO1",1
"GO:0031664","regulation of lipopolysaccharide-mediated signaling pathway","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"SIRPA",1
"GO:0032309","icosanoid secretion","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"SYK",1
"GO:0035020","regulation of Rac protein signal transduction","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"OGT",1
"GO:0035188","hatching","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"GRN",1
"GO:0036010","protein localization to endosome","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"SORL1",1
"GO:0042832","defense response to protozoan","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"LYST",1
"GO:0043330","response to exogenous dsRNA","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"NFKBIA",1
"GO:0046386","deoxyribose phosphate catabolic process","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"TYMP",1
"GO:0050432","catecholamine secretion","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"GRK2",1
"GO:0051043","regulation of membrane protein ectodomain proteolysis","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"TIMP2",1
"GO:0051154","negative regulation of striated muscle cell differentiation","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"FOXP1",1
"GO:0060603","mammary gland duct morphogenesis","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"TGFB1",1
"GO:0061484","hematopoietic stem cell homeostasis","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"ADAR",1
"GO:0061744","motor behavior","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"DCTN1",1
"GO:0071684","organism emergence from protective structure","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"GRN",1
"GO:0090022","regulation of neutrophil chemotaxis","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"RIPOR2",1
"GO:0090075","relaxation of muscle","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"GRK2",1
"GO:0090659","walking behavior","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"HIPK2",1
"GO:0097421","liver regeneration","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"TGFB1",1
"GO:0098698","postsynaptic specialization assembly","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"PTEN",1
"GO:0099633","protein localization to postsynaptic specialization membrane","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"OGT",1
"GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"OGT",1
"GO:0140058","neuron projection arborization","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"MACF1",1
"GO:1903715","regulation of aerobic respiration","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"NOP53",1
"GO:2000191","regulation of fatty acid transport","1/342","27/12706",0.037037037037037,1.37600173272688,0.325274574158877,0.521676629105794,0.693744156649259,0.600608537844966,"SYK",1
"GO:0150063","visual system development","8/342","290/12706",0.0275862068965517,1.02488404920347,0.0712935249424846,0.52248619490117,0.694577801753233,0.601330265534029,"FOS/GRN/JUN/TGFB1/GNB1/RARA/HIPK2/ITGAM",8
"GO:0000045","autophagosome assembly","4/342","140/12706",0.0285714285714286,1.06148705096074,0.121666227919238,0.523025981175718,0.694809497005619,0.601530855543224,"CTSD/SYK/USP33/EP300",4
"GO:0021953","central nervous system neuron differentiation","4/342","140/12706",0.0285714285714286,1.06148705096074,0.121666227919238,0.523025981175718,0.694809497005619,0.601530855543224,"MYCBP2/BTG2/TAOK1/PTEN",4
"GO:0032729","positive regulation of type II interferon production","2/342","65/12706",0.0307692307692308,1.14313990103464,0.192418827871556,0.525673280468017,0.697595047936964,0.60394244439184,"HLA-A/HLA-DPA1",2
"GO:0046323","D-glucose import","2/342","65/12706",0.0307692307692308,1.14313990103464,0.192418827871556,0.525673280468017,0.697595047936964,0.60394244439184,"RAB4B/SLC2A3",2
"GO:0061512","protein localization to cilium","2/342","65/12706",0.0307692307692308,1.14313990103464,0.192418827871556,0.525673280468017,0.697595047936964,0.60394244439184,"CCDC88A/RABEP1",2
"GO:0051282","regulation of sequestering of calcium ion","3/342","103/12706",0.029126213592233,1.08209845000852,0.13913535216876,0.527211591675766,0.69939234876178,0.605498456374231,"TGFB1/FLNA/CYBA",3
"GO:0007030","Golgi organization","4/342","141/12706",0.0283687943262411,1.05395877400357,0.107154711883078,0.52864980552103,0.701055654199846,0.606938461940507,"TMED7/GOLGB1/HUWE1/ARFGEF1",4
"GO:0061448","connective tissue development","6/342","217/12706",0.0276497695852535,1.02724553318781,0.0673259104342499,0.53149477218824,0.701577006568083,0.607389822403277,"CRIP1/TGFB1/RARA/RUNX1/TGFBI/SORL1",6
"GO:0008584","male gonad development","3/342","104/12706",0.0288461538461538,1.07169365721997,0.122095190443382,0.533750512227895,0.701577006568083,0.607389822403277,"FLNA/RARA/NASP",3
"GO:0051261","protein depolymerization","3/342","104/12706",0.0288461538461538,1.07169365721997,0.122095190443382,0.533750512227895,0.701577006568083,0.607389822403277,"CLTC/PLEK/TAOK1",3
"GO:1903076","regulation of protein localization to plasma membrane","3/342","104/12706",0.0288461538461538,1.07169365721997,0.122095190443382,0.533750512227895,0.701577006568083,0.607389822403277,"TGFB1/CLTC/PICALM",3
"GO:0043954","cellular component maintenance","2/342","66/12706",0.0303030303030303,1.12581959950381,0.170438466790333,0.53391074242318,0.701577006568083,0.607389822403277,"GRN/DCTN1",2
"GO:0046928","regulation of neurotransmitter secretion","2/342","66/12706",0.0303030303030303,1.12581959950381,0.170438466790333,0.53391074242318,0.701577006568083,0.607389822403277,"P2RX1/STXBP5",2
"GO:0048525","negative regulation of viral process","2/342","66/12706",0.0303030303030303,1.12581959950381,0.170438466790333,0.53391074242318,0.701577006568083,0.607389822403277,"CSNK2B/ZFP36",2
"GO:0048880","sensory system development","8/342","293/12706",0.0273037542662116,1.01439035586691,0.04144649943415,0.534242056940105,0.701577006568083,0.607389822403277,"FOS/GRN/JUN/TGFB1/GNB1/RARA/HIPK2/ITGAM",8
"GO:0000578","embryonic axis specification","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"BASP1",1
"GO:0001569","branching involved in blood vessel morphogenesis","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"PPP3R1",1
"GO:0001893","maternal placenta development","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"JUNB",1
"GO:0002828","regulation of type 2 immune response","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"RARA",1
"GO:0014741","negative regulation of muscle hypertrophy","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"FOXP1",1
"GO:0015012","heparan sulfate proteoglycan biosynthetic process","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"HS6ST1",1
"GO:0016202","regulation of striated muscle tissue development","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"TGFB1",1
"GO:0030261","chromosome condensation","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"BAZ1B",1
"GO:0031646","positive regulation of nervous system process","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"QKI",1
"GO:0032801","receptor catabolic process","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"TGFB1",1
"GO:0043045","epigenetic programming of gene expression","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"CTCF",1
"GO:0044058","regulation of digestive system process","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"TYMP",1
"GO:0045292","mRNA cis splicing, via spliceosome","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"SNRNP200",1
"GO:0045494","photoreceptor cell maintenance","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"ARAP1",1
"GO:0048713","regulation of oligodendrocyte differentiation","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"QKI",1
"GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"FOXP1",1
"GO:0071392","cellular response to estradiol stimulus","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"HNRNPD",1
"GO:0098868","bone growth","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"RARA",1
"GO:1900027","regulation of ruffle assembly","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"EVL",1
"GO:1901185","negative regulation of ERBB signaling pathway","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"MVP",1
"GO:1902683","regulation of receptor localization to synapse","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"OGT",1
"GO:1903725","regulation of phospholipid metabolic process","1/342","28/12706",0.0357142857142857,1.32685881370092,0.28796170188474,0.534578797482308,0.701577006568083,0.607389822403277,"APOC2",1
"GO:0051960","regulation of nervous system development","9/342","331/12706",0.027190332326284,1.01017649864843,0.0312004359211896,0.535569043850471,0.702634059599548,0.608304965355571,"MACF1/TGFB1/TYMP/RARA/BTG2/ARHGAP4/QKI/PTEN/SORL1",9
"GO:0008361","regulation of cell size","4/342","143/12706",0.027972027972028,1.03921809184967,0.0784383930306954,0.539799837002986,0.707295457257626,0.612340567248428,"MACF1/PLEK/ARHGAP4/PTEN",4
"GO:0009913","epidermal cell differentiation","4/342","143/12706",0.027972027972028,1.03921809184967,0.0784383930306954,0.539799837002986,0.707295457257626,0.612340567248428,"NFKBIZ/PLEC/NUMA1/ZFP36",4
"GO:0051216","cartilage development","4/342","143/12706",0.027972027972028,1.03921809184967,0.0784383930306954,0.539799837002986,0.707295457257626,0.612340567248428,"TGFB1/RARA/RUNX1/TGFBI",4
"GO:0043534","blood vessel endothelial cell migration","3/342","105/12706",0.0285714285714286,1.06148705096074,0.105219612294758,0.540238297705457,0.707295457257626,0.612340567248428,"CSNK2B/TGFB1/MYH9",3
"GO:0046546","development of primary male sexual characteristics","3/342","105/12706",0.0285714285714286,1.06148705096074,0.105219612294758,0.540238297705457,0.707295457257626,0.612340567248428,"FLNA/RARA/NASP",3
"GO:0050770","regulation of axonogenesis","3/342","105/12706",0.0285714285714286,1.06148705096074,0.105219612294758,0.540238297705457,0.707295457257626,0.612340567248428,"MACF1/ARHGAP4/PTEN",3
"GO:0061337","cardiac conduction","2/342","67/12706",0.0298507462686567,1.10901632189928,0.148796754702844,0.542049948381311,0.708691163598949,0.613548899076363,"FLNA/ATP2B1",2
"GO:0070897","transcription preinitiation complex assembly","2/342","67/12706",0.0298507462686567,1.10901632189928,0.148796754702844,0.542049948381311,0.708691163598949,0.613548899076363,"NFKBIZ/UBTF",2
"GO:0072527","pyrimidine-containing compound metabolic process","2/342","67/12706",0.0298507462686567,1.10901632189928,0.148796754702844,0.542049948381311,0.708691163598949,0.613548899076363,"TYMP/NME4",2
"GO:1904377","positive regulation of protein localization to cell periphery","2/342","67/12706",0.0298507462686567,1.10901632189928,0.148796754702844,0.542049948381311,0.708691163598949,0.613548899076363,"EIF4G1/NUMA1",2
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","6/342","220/12706",0.0272727272727273,1.01323763955343,0.0329405704779781,0.54498643956699,0.708999054605167,0.61381545550828,"UBE2V1/AKAP13/CD4/TGFB1/FLNA/HUWE1",6
"GO:0051302","regulation of cell division","4/342","144/12706",0.0277777777777778,1.03200129954516,0.0642303599815715,0.545324715235216,0.708999054605167,0.61381545550828,"TGFB1/EVI2B/BIRC6/HDGF",4
"GO:0051347","positive regulation of transferase activity","4/342","144/12706",0.0277777777777778,1.03200129954516,0.0642303599815715,0.545324715235216,0.708999054605167,0.61381545550828,"CCDC88A/CD4/PABPN1/PIM1",4
"GO:0007265","Ras protein signal transduction","3/342","106/12706",0.0283018867924528,1.05147302217809,0.0885050838134174,0.546674132032225,0.708999054605167,0.61381545550828,"PICALM/GNB1/DOK2",3
"GO:0045667","regulation of osteoblast differentiation","3/342","106/12706",0.0283018867924528,1.05147302217809,0.0885050838134174,0.546674132032225,0.708999054605167,0.61381545550828,"JUND/IPO7/PTEN",3
"GO:0071900","regulation of protein serine/threonine kinase activity","3/342","106/12706",0.0283018867924528,1.05147302217809,0.0885050838134174,0.546674132032225,0.708999054605167,0.61381545550828,"DUSP1/PIM1/HGS",3
"GO:1901800","positive regulation of proteasomal protein catabolic process","3/342","106/12706",0.0283018867924528,1.05147302217809,0.0885050838134174,0.546674132032225,0.708999054605167,0.61381545550828,"HSPA1A/NOP53/HECTD1",3
"GO:0001662","behavioral fear response","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"EIF4G1",1
"GO:0002313","mature B cell differentiation involved in immune response","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"NFKBIZ",1
"GO:0002710","negative regulation of T cell mediated immunity","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"SPN",1
"GO:0006654","phosphatidic acid biosynthetic process","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"DGKZ",1
"GO:0009218","pyrimidine ribonucleotide metabolic process","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"NME4",1
"GO:0010573","vascular endothelial growth factor production","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"TGFB1",1
"GO:0032607","interferon-alpha production","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"DDX3X",1
"GO:0032647","regulation of interferon-alpha production","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"DDX3X",1
"GO:0033687","osteoblast proliferation","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"JUNB",1
"GO:0038179","neurotrophin signaling pathway","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"RAF1",1
"GO:0045773","positive regulation of axon extension","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"MACF1",1
"GO:0051984","positive regulation of chromosome segregation","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"NUMA1",1
"GO:0070972","protein localization to endoplasmic reticulum","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"PPP1R15A",1
"GO:0090382","phagosome maturation","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"RAB31",1
"GO:0140896","cGAS/STING signaling pathway","1/342","29/12706",0.0344827586206897,1.28110506150434,0.252046289748254,0.547133936404934,0.708999054605167,0.61381545550828,"PRKDC",1
