"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
1.96254638177689e-15,-0.335280282846576,0.092,0.156,3.50530409249171e-11,"SBNO1",FALSE
2.10039788233792e-15,-0.41698314926362,0.07,0.127,3.75152065764376e-11,"B4GALT1",FALSE
2.14535780186313e-15,-0.277526065448854,0.095,0.16,3.83182356990774e-11,"DDX6",FALSE
2.27215669085761e-15,-0.361743459510419,0.061,0.115,4.05829906554078e-11,"SART1",FALSE
2.95146669029563e-15,0.287811966056767,0.095,0.166,5.27161465553703e-11,"KRT10",FALSE
3.34920698609685e-15,-0.706096856546666,0.057,0.108,5.98201859786758e-11,"SNX27",TRUE
3.45244536369504e-15,-0.26070692084616,0.19,0.278,6.16641266409571e-11,"BIN2",FALSE
4.11207127109281e-15,-0.354179969320402,0.093,0.155,7.34457049729886e-11,"TMEM183A",FALSE
4.11583783481912e-15,-0.548122305723784,0.073,0.13,7.35129795677043e-11,"RAF1",TRUE
4.70913244577232e-15,-0.284277382965033,0.058,0.11,8.41098146139393e-11,"FKBP4",FALSE
6.18861349433673e-15,-0.333123587829431,0.074,0.131,1.10534825622348e-10,"BAZ2A",FALSE
6.26973306025524e-15,-0.346569918730188,0.057,0.109,1.11983702189219e-10,"PXK",FALSE
6.27923403765654e-15,-0.361116234321534,0.141,0.213,1.12153399146584e-10,"BRD4",FALSE
6.58423804453782e-15,-0.35798599525227,0.082,0.141,1.1760107571349e-10,"TMEM33",FALSE
7.70172796588326e-15,-0.345852403652721,0.054,0.104,1.37560563198641e-10,"KANSL1",FALSE
8.10735921482108e-15,-0.453587722649748,0.051,0.1,1.44805542935919e-10,"PRPF31",FALSE
8.15605939788607e-15,-0.316701126854209,0.089,0.149,1.45675376905643e-10,"TRPC4AP",FALSE
9.14117875649113e-15,-0.423254835664745,0.068,0.123,1.63270593769688e-10,"MBD6",FALSE
9.43018955705325e-15,-0.290725235680281,0.08,0.138,1.68432615678528e-10,"PTBP1",FALSE
1.03211962568928e-14,-0.310579897639879,0.065,0.119,1.84346886344363e-10,"ORAI3",FALSE
1.05377809214629e-14,-0.686143725174174,0.153,0.228,1.88215305038248e-10,"IER5",TRUE
1.05473958670737e-14,1.16326679013417,0.154,0.1,1.88387037581804e-10,"BPGM",TRUE
1.1691419531967e-14,0.336847383182356,0.108,0.184,2.08820444260463e-10,"AURKAIP1",FALSE
1.17215430735728e-14,0.287109936592923,0.11,0.182,2.09358480837084e-10,"POLR3GL",FALSE
1.30264088930106e-14,-0.400060551554353,0.091,0.152,2.32664689238063e-10,"LONP2",FALSE
1.32423368170548e-14,-0.318481029815379,0.134,0.204,2.36521377889415e-10,"MAP2K3",FALSE
1.33065794719757e-14,-0.325622522612419,0.069,0.124,2.37668815948957e-10,"GSPT1",FALSE
1.34750579871252e-14,-0.337107368776689,0.139,0.213,2.40678010708043e-10,"RASGRP2",FALSE
1.49319072112932e-14,-0.574712179128556,0.054,0.103,2.66698794700908e-10,"ZFPL1",TRUE
1.54434215970647e-14,-0.468660934585687,0.053,0.103,2.75834953145173e-10,"NAGA",FALSE
1.58600494429462e-14,-0.290726035776858,0.058,0.109,2.83276343100463e-10,"CPSF7",FALSE
1.68882274995724e-14,-0.268650071463314,0.066,0.119,3.01640631369863e-10,"PRMT9",FALSE
2.20928277750399e-14,-0.591973577512839,0.095,0.155,3.94599996889988e-10,"MSL1",TRUE
2.49864132707686e-14,-0.343941295072953,0.065,0.118,4.46282327429198e-10,"KDM6B",FALSE
2.63885005237534e-14,-0.367632892448084,0.064,0.116,4.7132500785476e-10,"IRAK3",FALSE
2.89552834645548e-14,-0.380172901401156,0.089,0.149,5.17170317960413e-10,"PTK2B",FALSE
2.98324496843162e-14,-0.301841052581896,0.08,0.138,5.32837383811572e-10,"RAB8B",FALSE
3.63075194262698e-14,-0.570353150461505,0.06,0.11,6.48488604472604e-10,"WDR82",TRUE
3.65201420953241e-14,-0.32854357739024,0.063,0.115,6.52286257964583e-10,"GRAMD1A",FALSE
4.35960660716831e-14,-0.453152315991356,0.081,0.138,7.78669336106332e-10,"PUM2",FALSE
4.66546204267018e-14,-0.410451011086852,0.056,0.104,8.33298175441321e-10,"AFF1",FALSE
5.45314694794658e-14,-0.323190787137497,0.072,0.126,9.73986576372739e-10,"STAT6",FALSE
5.89927348150584e-14,0.581434389280649,0.544,0.521,1.05366923653176e-09,"HPGDS",TRUE
5.98425248107199e-14,-0.350443945048561,0.166,0.241,1.06884733564427e-09,"FMNL1",FALSE
6.15909670176194e-14,-0.413236077610086,0.078,0.134,1.1000762619017e-09,"RASA2",FALSE
6.4183817623868e-14,0.250181379266044,0.234,0.344,1.14638716657991e-09,"DRAP1",FALSE
6.95850493412672e-14,-0.280784198291351,0.057,0.107,1.24285856628437e-09,"PAFAH1B2",FALSE
7.24150132756105e-14,-0.3324881924735,0.067,0.12,1.29340455211568e-09,"PPP4R3A",FALSE
7.46352516175087e-14,-0.683647815038182,0.059,0.108,1.33306022914032e-09,"EMG1",TRUE
7.46614354432059e-14,-0.489037839438997,0.065,0.117,1.3335278984511e-09,"PLCB2",FALSE
7.63610031600255e-14,-0.250984294316938,0.059,0.109,1.36388387744121e-09,"SH3BP2",FALSE
9.9197337482131e-14,-0.295131657839092,0.056,0.105,1.77176364476834e-09,"AP1G1",FALSE
1.14350227319575e-13,-0.291777606257646,0.155,0.227,2.04240941015493e-09,"ID2",FALSE
1.1770116979944e-13,0.368566431331835,0.126,0.202,2.1022605937878e-09,"ADI1",FALSE
1.2352690490348e-13,-0.290098681577554,0.092,0.15,2.20631404848106e-09,"SMU1",FALSE
1.4748865348673e-13,0.799927445074323,0.155,0.101,2.63429483992649e-09,"TENT5C",TRUE
2.03602057112383e-13,-0.43498434450532,0.067,0.119,3.63653634208428e-09,"EXOC1",FALSE
2.03802916035316e-13,-0.295920087067398,0.074,0.128,3.64012388330678e-09,"ATG7",FALSE
2.07121082393863e-13,-0.257823591406777,0.088,0.145,3.69938965263678e-09,"ARFGAP2",FALSE
2.23473025082065e-13,-0.525059721448245,0.082,0.138,3.99145170099076e-09,"GRK6",TRUE
2.25476027490253e-13,-0.617449541637749,0.123,0.187,4.02722732700341e-09,"TSC22D3",TRUE
2.30520186297531e-13,-0.425953410997344,0.061,0.11,4.11732104746021e-09,"ATP8B4",FALSE
2.629771854916e-13,0.587880222451526,0.506,0.479,4.69703551006547e-09,"VWA5A",TRUE
2.63412416623854e-13,-0.260358805636833,0.079,0.133,4.70480917331866e-09,"PRPF38A",FALSE
2.71632771960829e-13,-0.265455777988759,0.104,0.165,4.85163293999236e-09,"USP4",FALSE
2.73643716480051e-13,-0.297766977955857,0.071,0.123,4.88755042005019e-09,"CLPTM1",FALSE
3.0501527246202e-13,-0.274566997493353,0.115,0.181,5.44787778144414e-09,"SMC1A",FALSE
3.10654062966701e-13,-0.297720320001053,0.133,0.2,5.54859221864824e-09,"LBR",FALSE
3.12445498508856e-13,-0.303251343265597,0.055,0.102,5.58058904886667e-09,"NSF",FALSE
3.67999621814355e-13,-0.252161235380902,0.082,0.136,6.5728412452262e-09,"MTFR1L",FALSE
3.82439501730715e-13,-0.306534136399266,0.054,0.101,6.83075194041231e-09,"RUVBL2",FALSE
3.99163720772215e-13,-0.318303851651494,0.095,0.153,7.12946321671253e-09,"TUT7",FALSE
4.89402057435931e-13,-0.599950514570295,0.085,0.138,8.74121014786316e-09,"MBNL2",TRUE
6.22844953950684e-13,0.319391577865666,0.14,0.22,1.11246337225132e-08,"MPG",FALSE
8.13667782769903e-13,-0.25006088451693,0.088,0.144,1.45329202680532e-08,"RNPEPL1",FALSE
8.41471685294455e-13,0.397674704303931,0.1,0.165,1.50295257710443e-08,"HSPB11",FALSE
8.42754637804286e-13,-0.352867718988385,0.054,0.1,1.50524405858224e-08,"CCNT1",FALSE
8.53572467621519e-13,-0.346793155382189,0.126,0.188,1.52456578441879e-08,"RHOB",FALSE
9.58629635534684e-13,-0.294576335402972,0.066,0.115,1.7122083920285e-08,"AGPAT5",FALSE
9.72653117918383e-13,-0.319534045835368,0.068,0.118,1.73725573391402e-08,"SUCO",FALSE
1.0137203859558e-12,-0.255276354268326,0.072,0.124,1.81060598135566e-08,"CYLD",FALSE
1.12799804751699e-12,-0.571742852465265,0.055,0.101,2.0147173126701e-08,"MCM5",TRUE
1.16530996687698e-12,0.311278463932155,0.114,0.182,2.08136013183898e-08,"MRPL16",FALSE
1.16882997033983e-12,1.47633882254065,0.104,0.061,2.08764721002397e-08,"C1orf123",TRUE
1.28426999001203e-12,-0.300309491848424,0.068,0.118,2.29383462916048e-08,"GRIPAP1",FALSE
1.54973192569214e-12,1.19065998449966,0.209,0.158,2.76797619247874e-08,"SNRPD3",TRUE
1.79496848090781e-12,-0.29105785131935,0.068,0.118,3.20599320374944e-08,"PTPN11",FALSE
1.83181733542191e-12,-0.41808233741848,0.075,0.125,3.27180894279707e-08,"CUL1",FALSE
1.99099304309373e-12,-0.26909693476445,0.059,0.105,3.55611267426972e-08,"GALT",FALSE
2.02798360960362e-12,0.310480337443932,0.144,0.224,3.62218152511303e-08,"ANXA4",FALSE
2.33342519799814e-12,0.271417482404076,0.173,0.254,4.16773074614448e-08,"NDUFS8",FALSE
2.54452680978158e-12,-0.251528125460599,0.107,0.165,4.54477933495087e-08,"SYS1",FALSE
2.82455633365397e-12,-0.315068759561725,0.151,0.218,5.04494006753936e-08,"MTHFS",FALSE
3.12252702825613e-12,-0.486253963193754,0.082,0.134,5.57714552516828e-08,"SLC40A1",FALSE
3.46310614438887e-12,-0.353920871086269,0.061,0.107,6.18545388449296e-08,"CYTH2",FALSE
3.48304238276553e-12,0.262193874965368,0.131,0.199,6.22106199985751e-08,"PFDN1",FALSE
3.63483066137058e-12,-0.363411101047004,0.055,0.101,6.492171044274e-08,"MARCH1",FALSE
3.66686091232152e-12,0.259250039679291,0.104,0.17,6.54938027549746e-08,"PRNP",FALSE
4.30426001298806e-12,0.315961126531471,0.061,0.111,7.68783880919797e-08,"AHR",FALSE
4.61762559179851e-12,-0.315162664711845,0.06,0.106,8.24754106951131e-08,"EXOC5",FALSE
5.07685534807703e-12,0.266079545238492,0.059,0.106,9.06777133720038e-08,"TPRKB",FALSE
5.122713396945e-12,-0.329694005018568,0.08,0.131,9.14967839828347e-08,"SLC44A2",FALSE
5.39124876957867e-12,-0.267709919663548,0.056,0.1,9.62930942734446e-08,"TRPM7",FALSE
5.39541567037299e-12,-0.366612161213093,0.152,0.219,9.6367519288532e-08,"APP",FALSE
5.70083302750152e-12,0.318441126127586,0.155,0.231,1.01822578704205e-07,"SNRPB2",FALSE
6.04730813234308e-12,-0.389929905754607,0.128,0.19,1.0801097055178e-07,"ASAP1",FALSE
6.86957440310042e-12,-1.17554314347888,0.083,0.13,1.22697468413777e-07,"TRMT5",TRUE
6.93570851375558e-12,-0.284627730832949,0.061,0.107,1.23878689764188e-07,"NUBP2",FALSE
7.18280431183402e-12,0.310242202420792,0.18,0.263,1.28292067813667e-07,"LSM3",FALSE
7.75066084155175e-12,0.546169423910603,0.666,0.718,1.38434553290956e-07,"UBA52",TRUE
8.75651410856183e-12,0.489800273390273,0.072,0.123,1.56400098493023e-07,"PPP1R7",FALSE
1.02923918929052e-11,-0.350845269353632,0.074,0.123,1.8383241159918e-07,"TBC1D15",FALSE
1.23524192986081e-11,-0.268181452115205,0.063,0.109,2.20626561092438e-07,"FOSL2",FALSE
1.34681214129504e-11,-0.292434576674236,0.11,0.167,2.40554116556707e-07,"EPN1",FALSE
1.53520869724258e-11,0.951214813782001,0.268,0.218,2.74203625414496e-07,"DYNLRB1",TRUE
1.62334320392368e-11,-0.401683003332785,0.064,0.11,2.89945329652808e-07,"NUDCD3",FALSE
1.80281010501417e-11,-0.251502819260348,0.073,0.122,3.21999912856581e-07,"BRD7",FALSE
2.28736538822547e-11,0.276777974576062,0.097,0.153,4.08546331990952e-07,"CCNH",FALSE
2.81760833337111e-11,0.295207295898135,0.211,0.302,5.03253024423414e-07,"UQCC2",FALSE
3.01856640563162e-11,-0.523824209308193,0.145,0.201,5.39146145709864e-07,"CTSH",TRUE
3.47100875653436e-11,0.472980671352654,0.07,0.119,6.19956874004603e-07,"PTOV1",FALSE
3.54267468922692e-11,-0.328520720084404,0.063,0.107,6.3275712624282e-07,"ELOA",FALSE
3.6261632133781e-11,-0.421597693482358,0.096,0.148,6.47669011541463e-07,"ATP6V0A1",FALSE
3.90571402407899e-11,-0.298769181123284,0.096,0.148,6.97599581840749e-07,"C6orf89",FALSE
4.04658413636597e-11,0.255268320714487,0.064,0.112,7.22760392596326e-07,"CKAP2",FALSE
4.36319013013626e-11,0.331713432948855,0.117,0.18,7.79309389143637e-07,"SNAPIN",FALSE
4.79444155745077e-11,0.576668004151291,0.169,0.117,8.56335206576283e-07,"MAP1LC3B2",TRUE
4.86853227084207e-11,-0.380602007893811,0.064,0.109,8.69568548895101e-07,"GPR137B",FALSE
5.30695824823718e-11,-0.431184931071905,0.068,0.113,9.47875812717643e-07,"CERS6",FALSE
5.46808007209514e-11,0.284901714183904,0.12,0.183,9.76653781676912e-07,"NENF",FALSE
6.14577439776595e-11,0.425280333863065,0.59,0.564,1.09769676518498e-06,"TPSB2",FALSE
6.84269294723816e-11,0.258462968857979,0.227,0.318,1.22217338730621e-06,"CBX3",FALSE
7.72535883005428e-11,-0.271139933383348,0.059,0.101,1.379826340636e-06,"ARID5B",FALSE
7.84576718513209e-11,-0.262398713837457,0.079,0.127,1.40133247693644e-06,"RIT1",FALSE
8.00574725097542e-11,-0.32388437722274,0.098,0.151,1.42990651649672e-06,"LRCH4",FALSE
9.64591700663034e-11,0.342086880368807,0.189,0.27,1.72285723655424e-06,"NDUFAB1",FALSE
9.7016740070238e-11,-0.311120246163072,0.091,0.14,1.73281599439452e-06,"ARIH2",FALSE
9.76676044311389e-11,0.333511373626563,0.096,0.151,1.74444108274457e-06,"MMADHC",FALSE
1.16165378295106e-10,0.299792409737596,0.084,0.134,2.07482982172889e-06,"CHCHD3",FALSE
1.16927386898883e-10,-0.342772399175665,0.067,0.111,2.08844005740095e-06,"MYO5A",FALSE
1.17455463539613e-10,-0.427131882605917,0.065,0.108,2.09787203428102e-06,"GGA1",FALSE
1.22096123233149e-10,-0.315482556994596,0.238,0.311,2.18075885706727e-06,"ANXA2",FALSE
1.27231108160471e-10,-0.268168501967404,0.066,0.109,2.27247482285418e-06,"GUCD1",FALSE
1.41905561714471e-10,0.333848840558661,0.076,0.125,2.53457523778217e-06,"SMIM10L1",FALSE
1.44978674933211e-10,-0.440861766171956,0.059,0.1,2.58946411298207e-06,"NRM",FALSE
1.6947559947936e-10,-0.466468844970651,0.059,0.101,3.02700368230085e-06,"MEF2A",FALSE
1.97305079121468e-10,0.265651264819845,0.149,0.217,3.52406601818854e-06,"TAF9",FALSE
2.03718915923058e-10,-0.257213493744343,0.104,0.155,3.63862355730174e-06,"HIPK1",FALSE
2.14345367061129e-10,0.770161256306943,0.238,0.189,3.82842260107882e-06,"MARCH2",TRUE
2.29011383013863e-10,-0.40108361838634,0.077,0.123,4.0903723120106e-06,"SYNE1",FALSE
2.59908683064487e-10,-0.450925207210763,0.06,0.102,4.64222898821481e-06,"PITPNA",FALSE
2.68853986327102e-10,0.320791055687808,0.238,0.328,4.80200104978836e-06,"NDUFA12",FALSE
2.7674059684464e-10,-0.252350570448284,0.09,0.138,4.94286380024212e-06,"BCL2L1",FALSE
2.89751395575711e-10,-0.256259804112229,0.168,0.232,5.17524967637777e-06,"ACTN1",FALSE
2.96702027549137e-10,0.320152835132661,0.238,0.33,5.29939491405513e-06,"OSTC",FALSE
3.24100596747785e-10,0.309401811981153,0.058,0.101,5.78876075851219e-06,"CFAP97",FALSE
3.29204415272862e-10,-0.320482841740585,0.076,0.121,5.8799200611886e-06,"CHD7",FALSE
4.58868936409581e-10,0.348214654944798,0.086,0.139,8.19585807321152e-06,"BX284668.5",FALSE
5.26287173800922e-10,0.275200534704516,0.14,0.203,9.40001521125827e-06,"MRPS36",FALSE
5.78976568209077e-10,-0.257632742261106,0.127,0.184,1.03411004847823e-05,"ATP2A3",FALSE
5.98060869110182e-10,0.255089161806611,0.071,0.115,1.0681965183177e-05,"GINM1",FALSE
6.1380922059599e-10,0.345745385787116,0.095,0.151,1.0963246489065e-05,"GPR65",FALSE
6.60018016628365e-10,0.43961345567678,0.14,0.204,1.17885817949992e-05,"BTF3L4",FALSE
6.62326360142888e-10,-0.355917687048407,0.314,0.382,1.18298111185121e-05,"LYZ",FALSE
6.66527221330735e-10,0.996215147594768,0.204,0.161,1.19048427001883e-05,"FECH",TRUE
7.06719355724176e-10,-0.33664338240801,0.064,0.105,1.26227144125895e-05,"KLF7",FALSE
8.01534932212022e-10,0.668071728322785,0.153,0.11,1.43162154242389e-05,"RSAD2",TRUE
8.74353420955087e-10,-0.438401728896444,0.086,0.131,1.56168264516788e-05,"MARK2",FALSE
9.35077456112432e-10,0.405770884638598,0.1,0.157,1.67014184436242e-05,"LAGE3",FALSE
1.04920868160831e-09,0.283198509835708,0.084,0.131,1.8739916262206e-05,"SNRPA1",FALSE
1.10419089547689e-09,0.391618342025594,0.073,0.118,1.97219535841126e-05,"SURF1",FALSE
1.14115502648526e-09,-0.368184335936721,0.068,0.109,2.03821699280533e-05,"MGLL",FALSE
1.14589881154318e-09,-0.50086668501233,0.062,0.102,2.04668986729727e-05,"RNF138",TRUE
1.16536438244783e-09,-0.373736279666548,0.078,0.121,2.08145732349007e-05,"SNRNP25",FALSE
1.18362945946903e-09,-0.311444814679694,0.064,0.105,2.11408057755764e-05,"UPF3B",FALSE
1.21872056601987e-09,-0.271067856726387,0.073,0.116,2.17675680296809e-05,"MKLN1",FALSE
1.24621299536649e-09,-0.298911988255855,0.078,0.123,2.22586103102409e-05,"E2F4",FALSE
1.44949158747661e-09,0.306435103921491,0.115,0.171,2.58893692439198e-05,"MRPS33",FALSE
1.51597956071982e-09,-0.267554509065823,0.1,0.149,2.70769109340168e-05,"GLYR1",FALSE
1.63597207753714e-09,0.334896550532753,0.11,0.165,2.92200972768908e-05,"IDH1",FALSE
1.86534617609754e-09,0.2778443949901,0.088,0.135,3.33169480512781e-05,"POLR3K",FALSE
2.26814894337187e-09,-0.299493787529919,0.068,0.109,4.0511408277565e-05,"NFKBIB",FALSE
2.40735173219736e-09,0.613871571225228,0.159,0.114,4.29977092887771e-05,"ISG20",TRUE
2.53719339997489e-09,-0.274277032708177,0.08,0.124,4.53168113169514e-05,"DNAJC5",FALSE
2.72508355939255e-09,-0.458402973724917,0.079,0.121,4.86727174543104e-05,"HIST2H2BF",FALSE
3.38393496460367e-09,0.305367324706374,0.104,0.155,6.04404624027861e-05,"ERP44",FALSE
3.81130370498108e-09,0.27709735293021,0.119,0.173,6.8073695474667e-05,"UFD1",FALSE
3.85101504586042e-09,0.29900521634422,0.069,0.111,6.8782979734113e-05,"AASDHPPT",FALSE
4.5608394502434e-09,-0.527324218627472,0.46,0.573,8.14611534207973e-05,"SRGN",TRUE
4.5997971688332e-09,-0.28475431549132,0.074,0.115,8.21569772325299e-05,"PLEKHA2",FALSE
5.1332708351922e-09,0.425534994418345,0.079,0.123,9.16853503873678e-05,"POP5",FALSE
5.57872630157736e-09,0.299010924265036,0.064,0.106,9.96416304724732e-05,"CYSLTR1",FALSE
6.44351818069119e-09,0.667655362878087,0.171,0.126,0.000115087678225325,"UBE2C",TRUE
6.97208418014907e-09,-0.413702076377281,0.075,0.116,0.000124528395541643,"EDEM1",FALSE
7.61400727766414e-09,0.346959555798135,0.061,0.1,0.000135993783986359,"PPIE",FALSE
9.08370712364106e-09,-0.312837354901276,0.073,0.114,0.000162244092935353,"MEGF9",FALSE
9.27368272697702e-09,0.290026104219069,0.15,0.212,0.000165637247186537,"NDUFS2",FALSE
9.38473278090257e-09,0.30646014482479,0.065,0.105,0.000167620712199701,"JKAMP",FALSE
1.08632511302299e-08,0.32225054891341,0.109,0.159,0.000194028528437036,"PBDC1",FALSE
1.13730107742454e-08,0.961272163741751,0.267,0.234,0.000203133345438796,"UBE2L6",TRUE
1.17514377061774e-08,0.532535765325632,0.061,0.1,0.000209892428870034,"ATIC",TRUE
1.26124656116412e-08,-0.321499286554286,0.07,0.11,0.000225271248289523,"ATP11B",FALSE
1.29892125240906e-08,0.324370037106496,0.087,0.132,0.000232000324892782,"SCOC",FALSE
1.37507436825428e-08,0.406142783521539,0.09,0.136,0.000245602032913898,"NIPSNAP2",FALSE
1.59738861205981e-08,0.258395276691942,0.121,0.174,0.000285309580000003,"DPY30",FALSE
1.62828477015095e-08,0.306252409328872,0.151,0.212,0.000290827942796662,"POLR2K",FALSE
1.82982923457618e-08,0.355603944581245,0.109,0.159,0.000326825799587652,"MAGOH",FALSE
2.20530399588597e-08,0.297273063808407,0.102,0.149,0.000393889346705192,"PAPSS1",FALSE
2.2802163484796e-08,-0.450507310968726,0.08,0.12,0.000407269442001942,"GNA13",FALSE
2.30408836313213e-08,0.391361068363663,0.088,0.134,0.00041153322253903,"NUDCD2",FALSE
2.44388893409551e-08,0.453348162783738,0.146,0.213,0.000436503002518799,"BLVRA",FALSE
3.94670080725365e-08,0.280128044210764,0.187,0.255,0.000704920231183574,"MRPS18C",FALSE
4.08694243453028e-08,0.265842843761236,0.064,0.101,0.000729968788231454,"LACTB",FALSE
4.23376577812066e-08,0.355808473268558,0.066,0.104,0.000756192905630131,"MRPL22",FALSE
4.6283693265842e-08,0.322761718576305,0.115,0.165,0.000826673045421204,"MCTS1",FALSE
4.86679553269274e-08,0.932000948430653,0.292,0.257,0.00086925835009425,"ZNF90",TRUE
5.41019515383591e-08,0.333843709842671,0.096,0.141,0.000966314956426632,"PRKACB",FALSE
6.24379286294446e-08,0.283706193526523,0.223,0.301,0.00111520384325051,"ESD",FALSE
6.54907695256504e-08,0.346457275064286,0.132,0.185,0.00116973063449764,"WTAP",FALSE
6.57142419417062e-08,0.435839812125688,0.108,0.156,0.00117372207532081,"PSMD9",FALSE
7.47344559403388e-08,0.349378969425037,0.088,0.129,0.00133483211755039,"SAMM50",FALSE
7.85667894168264e-08,0.411411916538635,0.149,0.207,0.00140328142577394,"ECHS1",FALSE
8.86832925725664e-08,-0.282085880013339,0.067,0.102,0.00158397228863861,"SNX12",FALSE
8.9200936822427e-08,0.273886169379012,0.271,0.364,0.00159321793258537,"VDAC1",FALSE
9.38615359190877e-08,0.296244230563555,0.098,0.142,0.00167646089305083,"SNRNP40",FALSE
9.83994395120541e-08,0.344037113583836,0.26,0.348,0.0017575123891248,"SF3B6",FALSE
1.21704774634672e-07,0.304444895499698,0.118,0.166,0.00217376897974988,"MAT2B",FALSE
1.30030980170184e-07,0.320176174445149,0.168,0.228,0.00232248333681966,"STRAP",FALSE
1.47585860716128e-07,0.260289211937991,0.066,0.102,0.00263603105825077,"DCAF13",FALSE
1.51566154651963e-07,0.254104408359168,0.089,0.13,0.00270712308823871,"MIF4GD",FALSE
1.53133520314698e-07,0.295205592033942,0.249,0.33,0.00273511780634082,"SPCS2",FALSE
1.54913244380771e-07,0.398821524669685,0.131,0.183,0.00276690545788494,"ADH5",FALSE
1.55774173589867e-07,0.271530013989103,0.106,0.151,0.00278228251448861,"PDHB",FALSE
1.57996269698568e-07,0.500765233622111,0.435,0.574,0.00282197137308613,"HMGN2",TRUE
1.58057852621855e-07,0.686152124640047,0.141,0.103,0.00282307130567896,"ACTA1",TRUE
1.66236689143224e-07,0.425323878410289,0.098,0.143,0.00296915350478713,"METTL5",FALSE
1.6844562582606e-07,0.256282492695756,0.28,0.393,0.00300860732287926,"ATP5MF",FALSE
1.77437992655389e-07,0.315460444448267,0.247,0.33,0.0031692199868179,"YWHAQ",FALSE
1.94439688570132e-07,0.902871486943541,0.143,0.108,0.00347288727755112,"SNCA",TRUE
2.17112153236395e-07,0.380985959028922,0.155,0.212,0.00387784016895524,"ELAVL1",FALSE
2.34895653452306e-07,-0.549921094826358,0.083,0.12,0.00419547126631163,"APOC2",TRUE
2.48249426582466e-07,0.325696532902116,0.11,0.156,0.00443398300818943,"TBPL1",FALSE
2.53604683613091e-07,0.356470185399604,0.282,0.375,0.00452963325401341,"ATP5MC1",FALSE
2.58028616699931e-07,0.408825301565278,0.08,0.119,0.00460864912287747,"LSM1",FALSE
3.11441686728611e-07,-0.306434026493988,0.094,0.134,0.00556265996665972,"APOE",FALSE
3.53212138816389e-07,0.321741279841624,0.256,0.341,0.00630872201139952,"ERH",FALSE
4.44933654183272e-07,0.252494163481326,0.185,0.242,0.00794695999736741,"FUNDC2",FALSE
4.8519285656648e-07,0.390132192924754,0.198,0.264,0.00866602961113389,"TMEM9B",FALSE
5.23454049832386e-07,0.323437426977085,0.076,0.113,0.00934941278405624,"PPIH",FALSE
6.28142302655612e-07,-0.251661594320599,0.068,0.102,0.0112192496677319,"CLPTM1L",FALSE
6.45749366997495e-07,0.389302473823799,0.07,0.105,0.0115337294439423,"STX8",FALSE
7.16388290659993e-07,0.432778365258217,0.09,0.13,0.0127954112594781,"MRPS23",FALSE
8.83580013328988e-07,0.285652590129274,0.154,0.208,0.0157816226180691,"NDUFS4",FALSE
8.94735383899281e-07,0.410117058925721,0.197,0.26,0.0159808686918251,"NDUFB6",FALSE
9.82474538648544e-07,0.257171867498139,0.139,0.187,0.0175479777348016,"PPP6C",FALSE
1.03944204128735e-06,0.271920639390967,0.119,0.164,0.0185654742994333,"SRA1",FALSE
1.0807999926844e-06,0.310881453526513,0.107,0.15,0.019304168669336,"MRPL14",FALSE
1.11485987824684e-06,0.381210442475396,0.236,0.311,0.0199125122853669,"TMEM179B",FALSE
1.20598894301444e-06,0.887184390259835,0.205,0.171,0.021540168511181,"SEPT2",TRUE
1.20835946998708e-06,0.380752541006389,0.15,0.203,0.0215825084934393,"EMC7",FALSE
1.5636642326392e-06,0.271469611803855,0.075,0.11,0.0279286068591688,"C1orf35",FALSE
1.64331622954966e-06,-0.351513386510634,0.245,0.304,0.0293512711759865,"MSRB1",FALSE
1.74028951041299e-06,0.351290452030715,0.078,0.114,0.0310833109454864,"AK3",FALSE
1.86289171269784e-06,0.254231748975053,0.128,0.174,0.0332731088804962,"PSMD14",FALSE
1.86721306665693e-06,0.346383120903445,0.189,0.249,0.0333502925835594,"COPS6",FALSE
1.87830104423285e-06,0.274890199877019,0.126,0.175,0.0335483349510429,"GMPR",FALSE
2.1071836128245e-06,0.36355234999689,0.122,0.167,0.0376364065086583,"NAXE",FALSE
2.17373119239603e-06,0.269078545039695,0.167,0.222,0.0388250128273855,"MCTP1",FALSE
2.27440902810614e-06,-0.380759237153659,0.106,0.143,0.0406232196510037,"KDM7A",FALSE
3.21736331651728e-06,0.90941918741142,0.101,0.073,0.0574653261963151,"CA2",FALSE
3.50405793043719e-06,0.536303237212464,0.119,0.088,0.0625859786955386,"DHRS11",FALSE
3.53380836125111e-06,0.374991532768707,0.196,0.252,0.063117351140306,"UBE2E3",FALSE
3.61018347830769e-06,0.409489357354254,0.074,0.108,0.0644814871060537,"CPSF3",FALSE
3.68078395826222e-06,0.322509856780479,0.343,0.443,0.0657424822785215,"CUTA",FALSE
3.76059038205227e-06,0.535416543543117,0.092,0.131,0.0671679048138356,"CCDC90B",FALSE
4.01447845302277e-06,0.251945713793395,0.083,0.117,0.0717025996494397,"DLD",FALSE
4.07500021075008e-06,0.465430421334814,0.216,0.302,0.0727835787642071,"NDUFB4",FALSE
4.26706864177654e-06,0.281061417276189,0.174,0.227,0.0762141130107708,"NDUFA8",FALSE
5.26906008426361e-06,0.402530306259313,0.154,0.204,0.0941106821650324,"ANXA7",FALSE
5.33899864494799e-06,0.270632428354443,0.203,0.263,0.095359854797416,"PDCD10",FALSE
